transaction_id,customer_id,transaction_timestamp,merchant_id,merchant_name,product_category,product_name,amount,fee_amount,cashback_amount,loyalty_points,payment_method,transaction_status,device_type,location_type,currency,updated_at
TXN_20251201_036513,USER_0367,2025-12-01 06:18:48,MERCH_0022,PhonePe Store,Fashion,H&M T-Shirt,3452.25,96.14,4.9,331,UPI,Successful,Android,Rural,INR,2025-12-01 06:18:48
TXN_20251201_036514,USER_0290,2025-12-01 09:41:21,MERCH_0160,Merchant_0159,Entertainment,YouTube Premium,3909.35,101.79,83.75,264,UPI,Successful,Android,Urban,INR,2025-12-01 09:41:21
TXN_20251201_036515,USER_0767,2025-12-01 14:36:42,MERCH_0314,Merchant_0313,Electronics,Sony WH-1000XM5,2288.97,67.86,0.46,172,UPI,Successful,Android,Urban,INR,2025-12-01 14:36:42
TXN_20251201_036516,USER_0363,2025-12-01 16:11:01,MERCH_0032,EntertainPlus,Others,Plants,1095.74,29.98,50.74,82,Debit Card,Successful,Android,Urban,INR,2025-12-01 16:11:01
TXN_20251201_036517,USER_0391,2025-12-01 23:47:32,MERCH_0363,Merchant_0362,Fashion,Levi's Jeans,599.71,16.18,15.33,50,UPI,Successful,Web,Urban,INR,2025-12-01 23:47:32
TXN_20251201_036518,USER_0539,2025-12-01 15:22:50,MERCH_0146,Merchant_0145,Electronics,iPhone 15,1923.22,49.67,85.05,121,Debit Card,Successful,iOS,Urban,INR,2025-12-01 15:22:50
TXN_20251201_036519,USER_0572,2025-12-01 16:06:19,MERCH_0097,Merchant_0096,Food,Ice Cream Tub,1255.19,26.48,50.68,120,UPI,Successful,Android,Urban,INR,2025-12-01 16:06:19
TXN_20251201_036520,USER_0313,2025-12-01 16:25:52,MERCH_0227,Merchant_0226,Entertainment,Game CD,2233.18,36.5,95.63,136,Credit Card,Successful,iOS,Urban,INR,2025-12-01 16:25:52
TXN_20251201_036521,USER_0909,2025-12-01 13:23:19,MERCH_0456,Merchant_0455,Health,Yoga Mat,1311.28,30.57,1.71,79,Wallet Balance,Successful,iOS,Urban,INR,2025-12-01 13:23:19
TXN_20251201_036522,USER_0367,2025-12-01 12:07:56,MERCH_0482,Merchant_0481,Groceries,Tea Powder 1kg,1345.25,27.42,18.78,86,Wallet Balance,Successful,Web,Urban,INR,2025-12-01 12:07:56
TXN_20251201_036523,USER_0845,2025-12-01 18:28:47,MERCH_0134,Merchant_0133,Travel,Metro Card Recharge,2119.55,62.74,31.91,108,UPI,Successful,Android,Urban,INR,2025-12-01 18:28:47
TXN_20251201_036524,USER_0548,2025-12-01 17:41:05,MERCH_0195,Merchant_0194,Bills,Loan EMI,2571.37,56.33,76.9,131,Debit Card,Successful,Android,Suburban,INR,2025-12-01 17:41:05
TXN_20251201_036525,USER_0928,2025-12-01 05:58:40,MERCH_0142,Merchant_0141,Food,Paneer Butter Masala,6148.24,122.1,172.45,379,UPI,Successful,iOS,Suburban,INR,2025-12-01 05:58:40
TXN_20251201_036526,USER_0211,2025-12-01 18:48:45,MERCH_0116,Merchant_0115,Health,Yoga Mat,1290.79,35.39,7.56,106,UPI,Successful,Web,Urban,INR,2025-12-01 18:48:45
TXN_20251201_036527,USER_0141,2025-12-01 00:21:27,MERCH_0103,Merchant_0102,Food,Biryani Meal,3119.71,90.05,135.65,236,Credit Card,Successful,Android,Rural,INR,2025-12-01 00:21:27
TXN_20251201_036528,USER_0750,2025-12-01 01:37:44,MERCH_0057,Merchant_0056,Fashion,H&M T-Shirt,10977.71,324.56,231.68,568,UPI,Successful,Web,Urban,INR,2025-12-01 01:37:44
TXN_20251201_036529,USER_0326,2025-12-01 01:58:32,MERCH_0364,Merchant_0363,Health,Fitness Band,3203.75,56.88,36.65,196,Debit Card,Successful,Android,Rural,INR,2025-12-01 01:58:32
TXN_20251201_036530,USER_0032,2025-12-01 02:21:19,MERCH_0011,Blinkit,Health,Protein Powder 1kg,5792.1,162.35,207.56,355,UPI,Successful,iOS,Suburban,INR,2025-12-01 02:21:19
TXN_20251201_036531,USER_0072,2025-12-01 20:48:26,MERCH_0129,Merchant_0128,Entertainment,Book Novel,972.02,27.1,47.9,77,Debit Card,Successful,Android,Urban,INR,2025-12-01 20:48:26
TXN_20251201_036532,USER_0715,2025-12-01 16:37:03,MERCH_0406,Merchant_0405,Travel,Train Ticket AC,879.76,18.72,15.24,61,UPI,Successful,iOS,Suburban,INR,2025-12-01 16:37:03
TXN_20251201_036533,USER_0780,2025-12-01 20:46:22,MERCH_0444,Merchant_0443,Food,Pasta Carbonara,1541.68,32.66,3.67,93,UPI,Successful,Android,Urban,INR,2025-12-01 20:46:22
TXN_20251201_036534,USER_0256,2025-12-01 20:23:25,MERCH_0070,Merchant_0069,Education,Online Course Fee,1714.81,36.57,30.48,97,Wallet Balance,Successful,Android,Urban,INR,2025-12-01 20:23:25
TXN_20251201_036535,USER_0041,2025-12-01 01:49:33,MERCH_0298,Merchant_0297,Bills,Water Bill,5275.48,138.62,1.6,468,Debit Card,Successful,iOS,Suburban,INR,2025-12-01 01:49:33
TXN_20251201_036536,USER_0053,2025-12-01 01:05:13,MERCH_0474,Merchant_0473,Fashion,Fastrack Watch,871.59,14.69,5.84,51,Credit Card,Successful,iOS,Urban,INR,2025-12-01 01:05:13
TXN_20251201_036537,USER_0128,2025-12-01 23:34:03,MERCH_0110,Merchant_0109,Groceries,Wheat Flour 10kg,1654.7,43.43,0.0,0,UPI,Pending,Android,Suburban,INR,2025-12-01 23:34:03
TXN_20251201_036538,USER_0654,2025-12-01 23:18:47,MERCH_0007,Swiggy,Bills,DTH Recharge,5296.63,126.28,13.34,397,Credit Card,Successful,Android,Urban,INR,2025-12-01 23:18:47
TXN_20251201_036539,USER_0675,2025-12-01 18:37:27,MERCH_0131,Merchant_0130,Travel,Resort Package,2242.94,58.85,79.53,138,UPI,Successful,iOS,Urban,INR,2025-12-01 18:37:27
TXN_20251201_036540,USER_0447,2025-12-01 08:40:31,MERCH_0283,Merchant_0282,Fashion,Levi's Jeans,1788.59,37.87,80.45,107,Credit Card,Successful,Android,Urban,INR,2025-12-01 08:40:31
TXN_20251201_036541,USER_0850,2025-12-01 05:27:44,MERCH_0230,Merchant_0229,Groceries,Rice 25kg,2295.02,61.67,36.2,123,UPI,Successful,iOS,Urban,INR,2025-12-01 05:27:44
TXN_20251201_036542,USER_0331,2025-12-01 14:58:12,MERCH_0207,Merchant_0206,Education,Certification Exam,585.49,11.07,21.41,56,Debit Card,Successful,iOS,Urban,INR,2025-12-01 14:58:12
TXN_20251201_036543,USER_0129,2025-12-01 18:02:06,MERCH_0397,Merchant_0396,Education,Tuition Fee,576.08,12.55,20.53,51,UPI,Successful,Android,Rural,INR,2025-12-01 18:02:06
TXN_20251201_036544,USER_0970,2025-12-01 15:10:52,MERCH_0341,Merchant_0340,Entertainment,Concert Pass,369.37,9.31,9.23,21,Debit Card,Successful,Android,Urban,INR,2025-12-01 15:10:52
TXN_20251201_036545,USER_0556,2025-12-01 04:14:40,MERCH_0463,Merchant_0462,Entertainment,Spotify Premium,2223.15,37.69,20.92,128,UPI,Successful,iOS,Urban,INR,2025-12-01 04:14:40
TXN_20251201_036546,USER_0732,2025-12-01 20:06:30,MERCH_0390,Merchant_0389,Food,Pizza Large,4531.71,70.17,25.74,266,Credit Card,Successful,Android,Suburban,INR,2025-12-01 20:06:30
TXN_20251201_036547,USER_0412,2025-12-01 03:06:57,MERCH_0481,Merchant_0480,Bills,Water Bill,3887.75,106.47,102.84,207,UPI,Successful,Android,Urban,INR,2025-12-01 03:06:57
TXN_20251201_036548,USER_0225,2025-12-01 06:33:38,MERCH_0345,Merchant_0344,Fashion,Adidas Ultraboost,5673.88,99.43,272.16,419,Credit Card,Successful,Android,Rural,INR,2025-12-01 06:33:38
TXN_20251201_036549,USER_0824,2025-12-01 00:18:51,MERCH_0306,Merchant_0305,Electronics,Dell XPS 13,7740.51,125.86,271.31,396,UPI,Successful,iOS,Urban,INR,2025-12-01 00:18:51
TXN_20251201_036550,USER_0365,2025-12-01 16:33:09,MERCH_0352,Merchant_0351,Education,E-Learning Subscription,2089.43,54.94,98.52,139,UPI,Successful,iOS,Rural,INR,2025-12-01 16:33:09
TXN_20251201_036551,USER_0193,2025-12-01 18:41:31,MERCH_0023,Reliance Digital,Food,Pizza Large,1694.92,33.93,19.66,165,Credit Card,Successful,iOS,Urban,INR,2025-12-01 18:41:31
TXN_20251201_036552,USER_0649,2025-12-01 14:25:30,MERCH_0252,Merchant_0251,Groceries,Milk 2L,7910.65,185.2,148.37,398,Bank Transfer,Successful,iOS,Urban,INR,2025-12-01 14:25:30
TXN_20251201_036553,USER_0346,2025-12-01 06:45:42,MERCH_0357,Merchant_0356,Others,Plants,896.94,21.34,9.69,73,UPI,Successful,Android,Suburban,INR,2025-12-01 06:45:42
TXN_20251201_036554,USER_0440,2025-12-01 22:22:07,MERCH_0107,Merchant_0106,Education,Workshop Pass,556.39,15.02,15.92,34,Wallet Balance,Successful,iOS,Rural,INR,2025-12-01 22:22:07
TXN_20251201_036555,USER_0917,2025-12-01 12:57:07,MERCH_0216,Merchant_0215,Education,Tuition Fee,1288.35,34.29,40.47,80,Wallet Balance,Successful,iOS,Urban,INR,2025-12-01 12:57:07
TXN_20251201_036556,USER_0141,2025-12-01 22:09:52,MERCH_0127,Merchant_0126,Food,Chicken Tikka,1146.26,22.05,51.44,75,Credit Card,Successful,iOS,Urban,INR,2025-12-01 22:09:52
TXN_20251201_036557,USER_0423,2025-12-01 03:47:04,MERCH_0361,Merchant_0360,Electronics,Boat Airdopes,1897.56,45.11,48.16,110,Credit Card,Successful,Android,Urban,INR,2025-12-01 03:47:04
TXN_20251201_036558,USER_0518,2025-12-01 23:49:26,MERCH_0078,Merchant_0077,Education,Workshop Pass,772.77,18.15,6.34,53,Wallet Balance,Successful,Android,Urban,INR,2025-12-01 23:49:26
TXN_20251201_036559,USER_0469,2025-12-01 12:40:19,MERCH_0496,Merchant_0495,Bills,DTH Recharge,2616.87,41.82,45.36,231,UPI,Successful,Web,Urban,INR,2025-12-01 12:40:19
TXN_20251201_036560,USER_0885,2025-12-01 19:09:45,MERCH_0006,Snapdeal,Food,Burger Combo,1023.4,20.0,37.37,74,UPI,Successful,iOS,Urban,INR,2025-12-01 19:09:45
TXN_20251201_036561,USER_0506,2025-12-01 06:41:02,MERCH_0449,Merchant_0448,Travel,Hotel 1 Night,6174.63,99.46,9.82,596,Debit Card,Successful,Android,Urban,INR,2025-12-01 06:41:02
TXN_20251201_036562,USER_0419,2025-12-01 20:22:12,MERCH_0474,Merchant_0473,Fashion,Adidas Ultraboost,547.54,15.46,18.98,29,UPI,Successful,Android,Urban,INR,2025-12-01 20:22:12
TXN_20251201_036563,USER_0674,2025-12-01 11:11:29,MERCH_0026,QuickMart,Food,Pasta Carbonara,1572.67,33.11,76.89,104,Debit Card,Successful,Android,Rural,INR,2025-12-01 11:11:29
TXN_20251201_036564,USER_0365,2025-12-01 15:55:49,MERCH_0491,Merchant_0490,Others,Plants,1293.47,20.27,25.17,86,UPI,Successful,Android,Urban,INR,2025-12-01 15:55:49
TXN_20251201_036565,USER_0686,2025-12-01 10:13:18,MERCH_0097,Merchant_0096,Travel,Bus Ticket Volvo,2277.63,46.95,28.11,121,Credit Card,Successful,iOS,Urban,INR,2025-12-01 10:13:18
TXN_20251201_036566,USER_0666,2025-12-01 18:56:26,MERCH_0393,Merchant_0392,Electronics,Samsung Galaxy S23,4567.42,77.23,19.72,416,UPI,Successful,iOS,Urban,INR,2025-12-01 18:56:26
TXN_20251201_036567,USER_0517,2025-12-01 01:01:01,MERCH_0313,Merchant_0312,Entertainment,Gaming Console,2359.51,39.64,24.13,162,UPI,Successful,Android,Suburban,INR,2025-12-01 01:01:01
TXN_20251201_036568,USER_0179,2025-12-01 11:46:26,MERCH_0412,Merchant_0411,Others,Plants,1589.87,41.06,50.8,118,UPI,Successful,iOS,Urban,INR,2025-12-01 11:46:26
TXN_20251201_036569,USER_0751,2025-12-01 06:22:11,MERCH_0245,Merchant_0244,Education,E-Learning Subscription,3609.25,103.32,0.0,0,UPI,Pending,iOS,Urban,INR,2025-12-01 06:22:11
TXN_20251201_036570,USER_0060,2025-12-01 23:21:51,MERCH_0167,Merchant_0166,Bills,Loan EMI,4200.78,106.23,113.56,246,UPI,Successful,iOS,Urban,INR,2025-12-01 23:21:51
TXN_20251201_036571,USER_0510,2025-12-01 10:58:56,MERCH_0146,Merchant_0145,Entertainment,IPL Match Ticket,2366.58,40.79,33.97,144,UPI,Successful,iOS,Rural,INR,2025-12-01 10:58:56
TXN_20251201_036572,USER_0403,2025-12-01 00:55:51,MERCH_0050,Merchant_0049,Food,Paneer Butter Masala,2664.02,47.74,114.62,156,Debit Card,Successful,Android,Urban,INR,2025-12-01 00:55:51
TXN_20251201_036573,USER_0238,2025-12-01 21:00:46,MERCH_0183,Merchant_0182,Entertainment,YouTube Premium,3451.75,78.03,15.86,252,UPI,Successful,iOS,Urban,INR,2025-12-01 21:00:46
TXN_20251201_036574,USER_0053,2025-12-01 09:36:20,MERCH_0415,Merchant_0414,Food,Biryani Meal,349.35,9.96,16.1,17,UPI,Successful,iOS,Rural,INR,2025-12-01 09:36:20
TXN_20251201_036575,USER_0540,2025-12-01 22:36:40,MERCH_0456,Merchant_0455,Electronics,Dell XPS 13,1273.08,20.18,26.22,68,Debit Card,Successful,iOS,Urban,INR,2025-12-01 22:36:40
TXN_20251201_036576,USER_0788,2025-12-01 09:34:27,MERCH_0153,Merchant_0152,Travel,Resort Package,2633.93,67.73,83.4,248,UPI,Successful,Android,Suburban,INR,2025-12-01 09:34:27
TXN_20251201_036577,USER_0819,2025-12-01 12:21:22,MERCH_0106,Merchant_0105,Travel,Metro Card Recharge,1350.72,23.85,60.12,76,UPI,Successful,iOS,Urban,INR,2025-12-01 12:21:22
TXN_20251201_036578,USER_0613,2025-12-01 01:02:18,MERCH_0001,Amazon India,Food,Pizza Large,1355.4,21.28,6.67,69,Credit Card,Successful,iOS,Urban,INR,2025-12-01 01:02:18
TXN_20251201_036579,USER_0513,2025-12-01 17:49:40,MERCH_0228,Merchant_0227,Fashion,Fastrack Watch,2630.43,61.41,95.06,187,Debit Card,Successful,iOS,Urban,INR,2025-12-01 17:49:40
TXN_20251201_036580,USER_0938,2025-12-01 13:35:52,MERCH_0101,Merchant_0100,Travel,Metro Card Recharge,2690.94,43.09,109.38,145,Credit Card,Successful,Android,Urban,INR,2025-12-01 13:35:52
TXN_20251201_036581,USER_0408,2025-12-01 19:26:10,MERCH_0403,Merchant_0402,Travel,Flight Delhi-Mumbai,2884.36,52.56,7.74,246,UPI,Successful,iOS,Urban,INR,2025-12-01 19:26:10
TXN_20251201_036582,USER_0454,2025-12-01 22:51:37,MERCH_0126,Merchant_0125,Groceries,Wheat Flour 10kg,818.75,17.68,18.14,49,Wallet Balance,Successful,Android,Urban,INR,2025-12-01 22:51:37
TXN_20251201_036583,USER_0414,2025-12-01 16:16:56,MERCH_0426,Merchant_0425,Electronics,Dell XPS 13,437.99,11.41,14.92,22,UPI,Successful,iOS,Urban,INR,2025-12-01 16:16:56
TXN_20251201_036584,USER_0842,2025-12-01 15:01:51,MERCH_0171,Merchant_0170,Health,Protein Powder 1kg,4041.56,76.84,78.84,283,UPI,Successful,Android,Urban,INR,2025-12-01 15:01:51
TXN_20251201_036585,USER_0408,2025-12-01 06:40:13,MERCH_0180,Merchant_0179,Groceries,Tea Powder 1kg,860.56,16.62,24.0,65,UPI,Successful,iOS,Urban,INR,2025-12-01 06:40:13
TXN_20251201_036586,USER_0999,2025-12-01 05:29:55,MERCH_0031,TravelMate,Groceries,Cooking Oil 5L,803.1,23.27,17.68,44,UPI,Successful,Android,Urban,INR,2025-12-01 05:29:55
TXN_20251201_036587,USER_0190,2025-12-01 10:34:18,MERCH_0444,Merchant_0443,Electronics,Sony WH-1000XM5,733.81,18.98,12.64,57,Credit Card,Successful,Android,Urban,INR,2025-12-01 10:34:18
TXN_20251201_036588,USER_0129,2025-12-01 17:14:47,MERCH_0224,Merchant_0223,Electronics,Dell XPS 13,5716.03,123.39,261.25,565,Debit Card,Successful,iOS,Rural,INR,2025-12-01 17:14:47
TXN_20251201_036589,USER_0116,2025-12-01 09:39:37,MERCH_0257,Merchant_0256,Groceries,Eggs Dozen,2235.07,47.13,40.81,204,Credit Card,Successful,iOS,Rural,INR,2025-12-01 09:39:37
TXN_20251201_036590,USER_0732,2025-12-01 10:50:30,MERCH_0463,Merchant_0462,Health,Protein Powder 1kg,2546.62,58.12,27.55,155,Credit Card,Successful,Android,Urban,INR,2025-12-01 10:50:30
TXN_20251201_036591,USER_0729,2025-12-01 04:20:42,MERCH_0358,Merchant_0357,Travel,Metro Card Recharge,3603.1,77.1,124.32,323,UPI,Successful,iOS,Rural,INR,2025-12-01 04:20:42
TXN_20251201_036592,USER_0298,2025-12-01 08:08:07,MERCH_0327,Merchant_0326,Entertainment,YouTube Premium,1733.03,33.24,61.19,119,UPI,Successful,Android,Suburban,INR,2025-12-01 08:08:07
TXN_20251201_036593,USER_0593,2025-12-01 00:32:57,MERCH_0227,Merchant_0226,Electronics,Sony WH-1000XM5,4977.53,84.98,15.88,278,UPI,Successful,Android,Urban,INR,2025-12-01 00:32:57
TXN_20251201_036594,USER_0762,2025-12-01 21:31:40,MERCH_0481,Merchant_0480,Electronics,MacBook Air M2,546.32,11.04,16.67,51,UPI,Successful,Android,Suburban,INR,2025-12-01 21:31:40
TXN_20251201_036595,USER_0207,2025-12-01 18:41:54,MERCH_0241,Merchant_0240,Education,Textbook Set,610.57,16.67,0.85,41,UPI,Successful,Android,Urban,INR,2025-12-01 18:41:54
TXN_20251201_036596,USER_0169,2025-12-01 01:46:16,MERCH_0009,Dunzo,Bills,DTH Recharge,577.8,15.58,18.1,44,Credit Card,Successful,Web,Urban,INR,2025-12-01 01:46:16
TXN_20251201_036597,USER_0528,2025-12-01 12:11:01,MERCH_0221,Merchant_0220,Entertainment,Gaming Console,2756.37,79.41,11.05,202,Credit Card,Successful,Web,Urban,INR,2025-12-01 12:11:01
TXN_20251201_036598,USER_0772,2025-12-01 01:29:54,MERCH_0497,Merchant_0496,Education,Study Lamp,3000.15,75.46,59.98,259,UPI,Successful,iOS,Urban,INR,2025-12-01 01:29:54
TXN_20251201_036599,USER_0594,2025-12-01 03:19:33,MERCH_0274,Merchant_0273,Travel,Metro Card Recharge,1127.12,21.95,20.84,70,UPI,Successful,iOS,Suburban,INR,2025-12-01 03:19:33
TXN_20251201_036600,USER_0867,2025-12-01 04:50:12,MERCH_0346,Merchant_0345,Food,Chicken Tikka,1433.05,34.77,32.02,84,UPI,Successful,Android,Suburban,INR,2025-12-01 04:50:12
TXN_20251201_036601,USER_0470,2025-12-01 02:33:22,MERCH_0241,Merchant_0240,Electronics,Boat Airdopes,6425.76,123.09,252.89,473,UPI,Successful,iOS,Urban,INR,2025-12-01 02:33:22
TXN_20251201_036602,USER_0768,2025-12-01 06:49:50,MERCH_0076,Merchant_0075,Health,Vitamin Supplements,902.86,19.12,8.94,76,UPI,Successful,iOS,Urban,INR,2025-12-01 06:49:50
TXN_20251201_036603,USER_0211,2025-12-01 22:38:13,MERCH_0047,Merchant_0046,Food,Paneer Butter Masala,2429.48,52.74,50.88,183,UPI,Successful,Android,Urban,INR,2025-12-01 22:38:13
TXN_20251201_036604,USER_0541,2025-12-01 16:17:49,MERCH_0405,Merchant_0404,Travel,Hotel 1 Night,910.76,19.21,26.62,69,Bank Transfer,Successful,Web,Urban,INR,2025-12-01 16:17:49
TXN_20251201_036605,USER_0104,2025-12-01 01:16:05,MERCH_0445,Merchant_0444,Fashion,Nike Air Max,5409.84,96.67,196.07,304,UPI,Successful,Android,Urban,INR,2025-12-01 01:16:05
TXN_20251201_036606,USER_0106,2025-12-01 08:45:06,MERCH_0399,Merchant_0398,Health,Protein Powder 1kg,3389.46,52.97,39.84,327,Debit Card,Successful,Android,Urban,INR,2025-12-01 08:45:06
TXN_20251201_036607,USER_0019,2025-12-01 15:03:42,MERCH_0404,Merchant_0403,Food,Paneer Butter Masala,446.34,11.03,5.3,28,UPI,Successful,iOS,Urban,INR,2025-12-01 15:03:42
TXN_20251201_036608,USER_0726,2025-12-01 16:08:07,MERCH_0450,Merchant_0449,Fashion,Ray-Ban Sunglasses,1392.98,38.78,7.45,90,UPI,Successful,Android,Urban,INR,2025-12-01 16:08:07
TXN_20251201_036609,USER_0740,2025-12-01 15:00:32,MERCH_0122,Merchant_0121,Electronics,"Samsung 55"" TV",226.1,6.63,1.17,14,Credit Card,Successful,Android,Urban,INR,2025-12-01 15:00:32
TXN_20251201_036610,USER_0776,2025-12-01 00:14:56,MERCH_0124,Merchant_0123,Entertainment,IPL Match Ticket,4449.09,129.97,128.28,423,Credit Card,Successful,Android,Urban,INR,2025-12-01 00:14:56
TXN_20251201_036611,USER_0684,2025-12-01 15:01:51,MERCH_0135,Merchant_0134,Electronics,Boat Airdopes,14006.95,381.87,432.33,705,UPI,Successful,Android,Suburban,INR,2025-12-01 15:01:51
TXN_20251201_036612,USER_0060,2025-12-01 23:47:08,MERCH_0481,Merchant_0480,Entertainment,Spotify Premium,204.29,4.5,3.64,10,UPI,Successful,Android,Suburban,INR,2025-12-01 23:47:08
TXN_20251201_036613,USER_0999,2025-12-01 04:26:47,MERCH_0055,Merchant_0054,Health,Vitamin Supplements,433.94,7.23,21.64,28,UPI,Successful,Web,Suburban,INR,2025-12-01 04:26:47
TXN_20251201_036614,USER_0858,2025-12-01 14:58:43,MERCH_0197,Merchant_0196,Bills,Loan EMI,2137.35,57.79,93.74,112,UPI,Successful,Android,Urban,INR,2025-12-01 14:58:43
TXN_20251201_036615,USER_0093,2025-12-01 12:37:06,MERCH_0212,Merchant_0211,Education,Certification Exam,1774.97,37.22,84.19,146,UPI,Successful,Android,Urban,INR,2025-12-01 12:37:06
TXN_20251201_036616,USER_0853,2025-12-01 07:07:20,MERCH_0423,Merchant_0422,Electronics,Samsung Galaxy S23,1198.89,34.41,13.37,99,Credit Card,Successful,Android,Urban,INR,2025-12-01 07:07:20
TXN_20251201_036617,USER_0737,2025-12-01 17:13:28,MERCH_0196,Merchant_0195,Health,Medicine Pack,318.1,7.29,10.85,18,UPI,Successful,Android,Suburban,INR,2025-12-01 17:13:28
TXN_20251201_036618,USER_0442,2025-12-01 16:22:00,MERCH_0319,Merchant_0318,Others,Pet Food,2498.5,65.37,77.14,184,Debit Card,Successful,iOS,Urban,INR,2025-12-01 16:22:00
TXN_20251201_036619,USER_0504,2025-12-01 03:06:43,MERCH_0159,Merchant_0158,Bills,Loan EMI,4391.89,95.71,151.7,248,UPI,Successful,Android,Urban,INR,2025-12-01 03:06:43
TXN_20251201_036620,USER_0647,2025-12-01 03:45:41,MERCH_0224,Merchant_0223,Fashion,Adidas Ultraboost,31162.96,813.36,1008.08,2423,Debit Card,Successful,Web,Urban,INR,2025-12-01 03:45:41
TXN_20251201_036621,USER_0273,2025-12-01 16:54:08,MERCH_0160,Merchant_0159,Travel,Cab Ride 20km,6682.77,134.16,186.9,629,UPI,Successful,Android,Urban,INR,2025-12-01 16:54:08
TXN_20251201_036622,USER_0194,2025-12-01 03:18:55,MERCH_0319,Merchant_0318,Groceries,Wheat Flour 10kg,493.38,11.23,15.14,28,Wallet Balance,Successful,Android,Suburban,INR,2025-12-01 03:18:55
TXN_20251201_036623,USER_0238,2025-12-01 20:09:23,MERCH_0179,Merchant_0178,Food,Paneer Butter Masala,1786.67,32.69,9.08,91,Bank Transfer,Successful,iOS,Urban,INR,2025-12-01 20:09:23
TXN_20251201_036624,USER_0721,2025-12-01 02:18:14,MERCH_0070,Merchant_0069,Travel,Hotel 1 Night,3268.47,51.64,157.22,173,UPI,Successful,Android,Suburban,INR,2025-12-01 02:18:14
TXN_20251201_036625,USER_0459,2025-12-01 09:42:40,MERCH_0052,Merchant_0051,Travel,Flight Delhi-Mumbai,908.45,22.22,1.99,53,UPI,Successful,Android,Urban,INR,2025-12-01 09:42:40
TXN_20251201_036626,USER_0519,2025-12-01 13:54:12,MERCH_0449,Merchant_0448,Fashion,Fastrack Watch,3944.24,104.05,183.4,281,UPI,Successful,Android,Urban,INR,2025-12-01 13:54:12
TXN_20251201_036627,USER_0162,2025-12-01 04:37:47,MERCH_0304,Merchant_0303,Electronics,Boat Airdopes,3653.27,63.68,180.72,243,Bank Transfer,Successful,iOS,Urban,INR,2025-12-01 04:37:47
TXN_20251201_036628,USER_0156,2025-12-01 00:11:34,MERCH_0042,Merchant_0041,Education,School Fee Payment,6231.42,108.15,281.51,406,UPI,Successful,iOS,Urban,INR,2025-12-01 00:11:34
TXN_20251201_036629,USER_0319,2025-12-01 02:08:26,MERCH_0295,Merchant_0294,Health,Fitness Band,4032.91,74.43,17.45,358,UPI,Successful,Web,Urban,INR,2025-12-01 02:08:26
TXN_20251201_036630,USER_0199,2025-12-01 23:54:12,MERCH_0252,Merchant_0251,Bills,DTH Recharge,2404.61,49.44,79.76,190,UPI,Successful,Android,Urban,INR,2025-12-01 23:54:12
TXN_20251201_036631,USER_0424,2025-12-01 06:55:41,MERCH_0095,Merchant_0094,Groceries,Sugar 5kg,955.34,18.59,43.05,86,UPI,Successful,iOS,Urban,INR,2025-12-01 06:55:41
TXN_20251201_036632,USER_0859,2025-12-01 23:59:45,MERCH_0162,Merchant_0161,Travel,Car Rental Daily,496.17,10.16,3.67,46,UPI,Successful,iOS,Urban,INR,2025-12-01 23:59:45
TXN_20251201_036633,USER_0645,2025-12-01 11:44:35,MERCH_0112,Merchant_0111,Education,Workshop Pass,2250.74,48.07,72.9,205,Credit Card,Successful,Android,Suburban,INR,2025-12-01 11:44:35
TXN_20251201_036634,USER_0366,2025-12-01 09:09:15,MERCH_0244,Merchant_0243,Bills,Loan EMI,1207.33,20.19,45.12,88,UPI,Successful,iOS,Urban,INR,2025-12-01 09:09:15
TXN_20251201_036635,USER_0030,2025-12-01 15:04:46,MERCH_0378,Merchant_0377,Bills,DTH Recharge,1329.83,39.07,57.86,95,UPI,Successful,Android,Urban,INR,2025-12-01 15:04:46
TXN_20251201_036636,USER_0241,2025-12-01 19:19:43,MERCH_0057,Merchant_0056,Health,Gym Membership,5551.32,148.15,19.29,325,UPI,Successful,Android,Suburban,INR,2025-12-01 19:19:43
TXN_20251201_036637,USER_0526,2025-12-01 21:47:05,MERCH_0363,Merchant_0362,Others,Home Decor Item,7107.63,129.54,160.08,501,UPI,Successful,Web,Urban,INR,2025-12-01 21:47:05
TXN_20251201_036638,USER_0608,2025-12-01 15:22:21,MERCH_0472,Merchant_0471,Others,Cosmetics,525.65,12.22,21.8,32,Credit Card,Successful,Android,Urban,INR,2025-12-01 15:22:21
TXN_20251201_036639,USER_0891,2025-12-01 17:50:25,MERCH_0148,Merchant_0147,Bills,Loan EMI,1464.94,27.5,8.42,107,Debit Card,Successful,Android,Suburban,INR,2025-12-01 17:50:25
TXN_20251201_036640,USER_0608,2025-12-01 04:49:19,MERCH_0130,Merchant_0129,Electronics,Dell XPS 13,1172.38,26.87,31.98,100,UPI,Successful,iOS,Suburban,INR,2025-12-01 04:49:19
TXN_20251201_036641,USER_0702,2025-12-01 06:48:17,MERCH_0028,FashionHub,Food,Paneer Butter Masala,2477.26,60.38,37.42,154,UPI,Successful,Android,Suburban,INR,2025-12-01 06:48:17
TXN_20251201_036642,USER_0332,2025-12-01 04:04:44,MERCH_0293,Merchant_0292,Education,Study Lamp,187.49,2.89,6.26,17,UPI,Successful,Android,Urban,INR,2025-12-01 04:04:44
